Date / Time,City,Date,Month,Year
8/11/2004 21:00,Temple City,8/11/2004,4-Aug,2004
8/10/2004 22:30,Sacramento,8/10/2004,4-Aug,2004
8/9/2004 21:05,Ridgecrest,8/9/2004,4-Aug,2004
8/9/2004 4:45,Sacramento,8/9/2004,4-Aug,2004
8/8/2004 22:50,Sonora,8/8/2004,4-Aug,2004
8/8/2004 10:30,Antioch,8/8/2004,4-Aug,2004
8/7/2004 3:10,El Cajon,8/7/2004,4-Aug,2004
8/6/2004 2:30,Palm Springs,8/6/2004,4-Aug,2004
8/5/2004 7:45,Truckee,8/5/2004,4-Aug,2004
8/3/2004 17:50,Pauma,8/3/2004,4-Aug,2004
8/3/2004 15:30,Mojave,8/3/2004,4-Aug,2004
8/3/2004 4:30,Camarillo,8/3/2004,4-Aug,2004
8/3/2004 4:00,Camarillo,8/3/2004,4-Aug,2004
8/3/2004 2:00,West Sacramento,8/3/2004,4-Aug,2004
8/2/2004 20:00,Sebastopol,8/2/2004,4-Aug,2004
8/1/2004 2:00,San Francisco,8/1/2004,4-Aug,2004
7/31/2004 0:30,Coalinga,7/31/2004,4-Jul,2004
7/30/2004 20:25,Truckee,7/30/2004,4-Jul,2004
7/29/2004 6:10,Catheys Valley,7/29/2004,4-Jul,2004
7/28/2004 20:45,Helendale,7/28/2004,4-Jul,2004
7/28/2004 5:00,Palm Springs,7/28/2004,4-Jul,2004
7/28/2004 0:00,Fresno,7/28/2004,4-Jul,2004
7/27/2004 2:30,Mojave,7/27/2004,4-Jul,2004
7/27/2004 1:00,Pacific Grove,7/27/2004,4-Jul,2004
7/26/2004 2:24,San Jose,7/26/2004,4-Jul,2004
7/26/2004 1:00,Roseville,7/26/2004,4-Jul,2004
7/25/2004 2:02,El Cajon,7/25/2004,4-Jul,2004
7/24/2004 0:00,Palm Springs,7/24/2004,4-Jul,2004
7/23/2004 23:00,Los Angeles,7/23/2004,4-Jul,2004
7/23/2004 22:15,Hanford,7/23/2004,4-Jul,2004
7/23/2004 21:45,San Joaquin Valley,7/23/2004,4-Jul,2004
7/23/2004 2:00,Rialto,7/23/2004,4-Jul,2004
7/23/2004,San Bernardino,7/23/2004,4-Jul,2004
7/22/2004 14:00,Huntington Beach,7/22/2004,4-Jul,2004
7/22/2004 3:30,El Cajon,7/22/2004,4-Jul,2004
7/21/2004 20:00,San Diego,7/21/2004,4-Jul,2004
7/21/2004 0:00,Lake Shasta Resort,7/21/2004,4-Jul,2004
7/20/2004 16:00,Oro Grande,7/20/2004,4-Jul,2004
7/20/2004 1:15,Los Angeles,7/20/2004,4-Jul,2004
7/20/2004 1:00,Atwater,7/20/2004,4-Jul,2004
7/19/2004 21:15,Modesto,7/19/2004,4-Jul,2004
7/19/2004 11:30,Monterey Park,7/19/2004,4-Jul,2004
7/19/2004 3:39,El Cajon,7/19/2004,4-Jul,2004
7/17/2004 23:00,Tulare,7/17/2004,4-Jul,2004
7/17/2004 22:30,Modesto,7/17/2004,4-Jul,2004
7/17/2004 21:00,Lancaster,7/17/2004,4-Jul,2004
7/17/2004 13:00,Shafter,7/17/2004,4-Jul,2004
7/17/2004 12:10,San Jose,7/17/2004,4-Jul,2004
7/17/2004 10:30,Kernville (8 miles north of),7/17/2004,4-Jul,2004
7/17/2004 4:00,Galt,7/17/2004,4-Jul,2004
7/17/2004 2:55,Brentwood (northern CA),7/17/2004,4-Jul,2004
7/16/2004 11:30,Hat Creek,7/16/2004,4-Jul,2004
7/16/2004 7:30,Shafter,7/16/2004,4-Jul,2004
7/15/2004 3:05,San Pedro,7/15/2004,4-Jul,2004
7/15/2004 2:30,Los Angeles,7/15/2004,4-Jul,2004
7/14/2004 21:30,Woodland,7/14/2004,4-Jul,2004
7/14/2004 5:10,Moorpark,7/14/2004,4-Jul,2004
7/14/2004 5:00,Pillar Point Air Base,7/14/2004,4-Jul,2004
7/14/2004 1:00,San Gabriel,7/14/2004,4-Jul,2004
7/13/2004 20:00,Orange,7/13/2004,4-Jul,2004
7/12/2004 22:15,Coalinga,7/12/2004,4-Jul,2004
7/12/2004 16:30,Norwalk,7/12/2004,4-Jul,2004
7/12/2004 11:55,Quincy,7/12/2004,4-Jul,2004
7/11/2004 2:26,Fontana,7/11/2004,4-Jul,2004
7/10/2004 22:00,Los Angeles,7/10/2004,4-Jul,2004
7/10/2004 22:00,Mt. Lassen,7/10/2004,4-Jul,2004
7/10/2004 21:15,Victorville,7/10/2004,4-Jul,2004
7/10/2004 16:45,Silverado,7/10/2004,4-Jul,2004
7/10/2004 4:30,Canoga Park,7/10/2004,4-Jul,2004
7/9/2004 22:00,Yosemite,7/9/2004,4-Jul,2004
7/9/2004 20:00,Santa Ana (near),7/9/2004,4-Jul,2004
7/7/2004 23:05,Placerville,7/7/2004,4-Jul,2004
7/6/2004 10:35,Kingsburg,7/6/2004,4-Jul,2004
7/5/2004 19:30,Fresno,7/5/2004,4-Jul,2004
7/4/2004 22:00,Tahoe City,7/4/2004,4-Jul,2004
7/4/2004 21:52,San Jose,7/4/2004,4-Jul,2004
7/4/2004 21:15,San Diego,7/4/2004,4-Jul,2004
7/4/2004 21:15,El Cajon,7/4/2004,4-Jul,2004
7/4/2004 21:15,El Cajon,7/4/2004,4-Jul,2004
7/4/2004 21:01,Spring Valley,7/4/2004,4-Jul,2004
7/4/2004 21:00,La Mesa,7/4/2004,4-Jul,2004
7/4/2004 21:00,San Diego,7/4/2004,4-Jul,2004
7/4/2004 21:00,El Cajon,7/4/2004,4-Jul,2004
7/4/2004 21:00,Canyon Country,7/4/2004,4-Jul,2004
7/4/2004 20:30,El Cajon,7/4/2004,4-Jul,2004
7/4/2004 19:30,Galt,7/4/2004,4-Jul,2004
7/4/2004 18:00,Pacific Beach,7/4/2004,4-Jul,2004
7/3/2004 21:00,El Cajon,7/3/2004,4-Jul,2004
7/3/2004 20:00,Lakeside,7/3/2004,4-Jul,2004
7/2/2004 22:15,Milpitas,7/2/2004,4-Jul,2004
7/2/2004 21:15,Colton,7/2/2004,4-Jul,2004
7/2/2004 18:00,Oceanside,7/2/2004,4-Jul,2004
7/2/2004 16:00,El Monte,7/2/2004,4-Jul,2004
7/1/2004 23:00,Rosemead,7/1/2004,4-Jul,2004
7/1/2004 23:00,Visalia,7/1/2004,4-Jul,2004
6/30/2004 23:30,Riverside,6/30/2004,4-Jun,2004
6/30/2004 22:00,San Diego,6/30/2004,4-Jun,2004
6/30/2004 16:00,Chico,6/30/2004,4-Jun,2004
6/30/2004 14:00,Palm Desert,6/30/2004,4-Jun,2004
6/30/2004 11:00,"San Elijo Hills (near it, on a hill top)",6/30/2004,4-Jun,2004
6/30/2004,Pomona,6/30/2004,4-Jun,2004
6/29/2004 3:00,Lafayette,6/29/2004,4-Jun,2004
6/26/2004 23:15,Shasta Lake,6/26/2004,4-Jun,2004
6/26/2004 22:45,Los Angeles,6/26/2004,4-Jun,2004
6/24/2004 11:10,San Bernardino,6/24/2004,4-Jun,2004
6/24/2004 8:26,Valley Village,6/24/2004,4-Jun,2004
6/24/2004 3:02,Gilroy,6/24/2004,4-Jun,2004
6/24/2004 3:00,Lafayette,6/24/2004,4-Jun,2004
6/24/2004 1:00,Lafayette,6/24/2004,4-Jun,2004
6/22/2004 20:30,Santa Maria,6/22/2004,4-Jun,2004
6/21/2004 5:38,Crescent City,6/21/2004,4-Jun,2004
6/20/2004 22:15,Brea,6/20/2004,4-Jun,2004
6/19/2004 18:30,Los Angeles,6/19/2004,4-Jun,2004
6/19/2004 12:00,Tecate,6/19/2004,4-Jun,2004
6/19/2004 9:00,Indio,6/19/2004,4-Jun,2004
6/17/2004 23:15,Redding,6/17/2004,4-Jun,2004
6/17/2004 18:30,Poway,6/17/2004,4-Jun,2004
6/16/2004 22:15,Clovis,6/16/2004,4-Jun,2004
6/15/2004 14:24,Pacific Ocean (in-flight sighting),6/15/2004,4-Jun,2004
6/15/2004 7:00,San Diego,6/15/2004,4-Jun,2004
6/13/2004 23:00,San Francisco,6/13/2004,4-Jun,2004
6/13/2004 20:15,Los Angeles,6/13/2004,4-Jun,2004
6/12/2004 16:00,Long Beach,6/12/2004,4-Jun,2004
6/12/2004 15:03,Torrance,6/12/2004,4-Jun,2004
6/10/2004 16:36,Sonora,6/10/2004,4-Jun,2004
6/9/2004 0:00,San Leandro,6/9/2004,4-Jun,2004
6/9/2004 3:00,Chula Vista,6/9/2004,4-Jun,2004
6/7/2004 22:39,Cotati,6/7/2004,4-Jun,2004
6/7/2004 20:00,Temple City,6/7/2004,4-Jun,2004
6/5/2004 22:50,Springville,6/5/2004,4-Jun,2004
6/5/2004 20:42,Sacramento,6/5/2004,4-Jun,2004
6/5/2004 19:00,Santa Rosa,6/5/2004,4-Jun,2004
6/5/2004 12:15,Lake Alpine,6/5/2004,4-Jun,2004
6/5/2004 4:15,El Dorado Hills,6/5/2004,4-Jun,2004
6/5/2004 1:04,Santa Barbara,6/5/2004,4-Jun,2004
6/5/2004 1:00,Tulare/Bakersfield,6/5/2004,4-Jun,2004
6/4/2004 21:40,Victorville,6/4/2004,4-Jun,2004
6/4/2004 2:45,Monterey,6/4/2004,4-Jun,2004
6/2/2004 12:00,Orinda,6/2/2004,4-Jun,2004
6/1/2004 21:30,Rimrock,6/1/2004,4-Jun,2004
6/1/2004 14:50,Benicia,6/1/2004,4-Jun,2004
6/1/2004 11:00,Newark,6/1/2004,4-Jun,2004
5/31/2004 22:08,Sonora,5/31/2004,4-May,2004
5/31/2004 21:00,Modesto,5/31/2004,4-May,2004
5/31/2004 17:00,San Jose,5/31/2004,4-May,2004
5/31/2004 11:35,San Gabriel Mountains,5/31/2004,4-May,2004
5/30/2004 20:45,Claremont,5/30/2004,4-May,2004
5/30/2004 20:30,Nipomo,5/30/2004,4-May,2004
5/30/2004 16:00,Yosemite National Park,5/30/2004,4-May,2004
5/30/2004 12:00,San Juan Capistrano,5/30/2004,4-May,2004
5/29/2004 21:43,Citrus Heights,5/29/2004,4-May,2004
5/29/2004 14:35,Carlsbad,5/29/2004,4-May,2004
5/28/2004 0:00,Joshua Tree National Monument,5/28/2004,4-May,2004
5/27/2004 20:30,Venice,5/27/2004,4-May,2004
5/23/2004 19:30,San Jose,5/23/2004,4-May,2004
5/23/2004 13:30,Santa Monica,5/23/2004,4-May,2004
5/22/2004 22:45,Ojai,5/22/2004,4-May,2004
5/22/2004 1:45,Sonora,5/22/2004,4-May,2004
5/20/2004 19:40,Fairfield/Vallejo (between),5/20/2004,4-May,2004
5/18/2004 20:17,Rocklin,5/18/2004,4-May,2004
5/17/2004 18:45,San Jose,5/17/2004,4-May,2004
5/17/2004 16:30,Sonora,5/17/2004,4-May,2004
5/16/2004 10:00,Rocklin,5/16/2004,4-May,2004
5/15/2004 15:45,Los Angeles,5/15/2004,4-May,2004
5/15/2004 14:00,Castro Valley,5/15/2004,4-May,2004
5/14/2004 23:00,South El Monte,5/14/2004,4-May,2004
5/14/2004 22:00,Santa Monica,5/14/2004,4-May,2004
5/14/2004 21:40,Santa Rosa,5/14/2004,4-May,2004
5/14/2004 16:20,Chasworth,5/14/2004,4-May,2004
5/14/2004 2:55,San Diego,5/14/2004,4-May,2004
5/13/2004 18:55,Bakersfield,5/13/2004,4-May,2004
5/12/2004 20:55,Los Angeles,5/12/2004,4-May,2004
5/12/2004 0:00,Santa Monica,5/12/2004,4-May,2004
5/11/2004 16:00,Los Angeles,5/11/2004,4-May,2004
5/11/2004 3:15,Pico Rivera,5/11/2004,4-May,2004
5/11/2004 2:30,Pico Rivera,5/11/2004,4-May,2004
5/10/2004 21:15,Ventura,5/10/2004,4-May,2004
5/9/2004 0:05,Graton,5/9/2004,4-May,2004
5/8/2004 22:00,Anaheim,5/8/2004,4-May,2004
5/8/2004 14:10,Tracy,5/8/2004,4-May,2004
5/8/2004 5:00,Cerritos,5/8/2004,4-May,2004
5/8/2004 1:00,Los Angeles,5/8/2004,4-May,2004
5/6/2004 12:59,Bakersfield,5/6/2004,4-May,2004
5/6/2004 3:00,San Leandro,5/6/2004,4-May,2004
5/3/2004 5:57,Hayward,5/3/2004,4-May,2004
5/2/2004 11:30,Los Angeles,5/2/2004,4-May,2004
5/2/2004 10:30,Sunnyvale,5/2/2004,4-May,2004
5/1/2004 22:45,Cotati,5/1/2004,4-May,2004
4/30/2004 19:30,Penngrove,4/30/2004,4-Apr,2004
4/28/2004 21:15,Bakersfield,4/28/2004,4-Apr,2004
4/27/2004 20:30,Sonora,4/27/2004,4-Apr,2004
4/26/2004 21:30,Los Angeles,4/26/2004,4-Apr,2004
4/26/2004 21:30,Woodland Hills,4/26/2004,4-Apr,2004
4/25/2004 22:35,Fresno,4/25/2004,4-Apr,2004
4/24/2004 19:00,Desert Center,4/24/2004,4-Apr,2004
4/24/2004 17:30,Los Angeles,4/24/2004,4-Apr,2004
4/24/2004 14:30,San Gabriel,4/24/2004,4-Apr,2004
4/23/2004 21:20,Santa Cruz,4/23/2004,4-Apr,2004
4/23/2004 20:00,Meadow (Between Ellsinore & Paris),4/23/2004,4-Apr,2004
4/23/2004 10:15,Victorville,4/23/2004,4-Apr,2004
4/23/2004 9:15,Santa Barbara,4/23/2004,4-Apr,2004
4/21/2004 3:15,Windsor,4/21/2004,4-Apr,2004
4/19/2004 4:15,Tustin,4/19/2004,4-Apr,2004
4/18/2004 21:00,Frazier Park,4/18/2004,4-Apr,2004
4/15/2004 23:00,San Clemente,4/15/2004,4-Apr,2004
4/15/2004 20:45,Costa Mesa,4/15/2004,4-Apr,2004
4/15/2004 17:00,Murrieta,4/15/2004,4-Apr,2004
4/15/2004 14:00,Santa Clara,4/15/2004,4-Apr,2004
4/14/2004 20:30,Dana Poinr,4/14/2004,4-Apr,2004
4/14/2004 0:30,Merced,4/14/2004,4-Apr,2004
4/11/2004 21:50,South Lake Tahoe,4/11/2004,4-Apr,2004
4/10/2004 23:30,Riverside,4/10/2004,4-Apr,2004
4/10/2004 15:00,Blythe,4/10/2004,4-Apr,2004
4/9/2004 21:00,Lemoore,4/9/2004,4-Apr,2004
4/9/2004 6:20,Bakersfield,4/9/2004,4-Apr,2004
4/8/2004 20:43,Fullerton,4/8/2004,4-Apr,2004
4/8/2004 10:30,San Francisco Bay Area,4/8/2004,4-Apr,2004
4/6/2004 12:00,Fair Oaks,4/6/2004,4-Apr,2004
4/5/2004 23:30,Middletown,4/5/2004,4-Apr,2004
4/4/2004 1:00,Antioch,4/4/2004,4-Apr,2004
4/3/2004 19:15,Sonora,4/3/2004,4-Apr,2004
4/3/2004 19:15,Sonora,4/3/2004,4-Apr,2004
4/3/2004 19:15,Sonora,4/3/2004,4-Apr,2004
4/2/2004 21:00,I-5 and Lerdo Highway,4/2/2004,4-Apr,2004
4/2/2004 11:30,Los Angeles,4/2/2004,4-Apr,2004
4/1/2004 22:00,Yosemite National Park,4/1/2004,4-Apr,2004
4/1/2004 17:00,Azusa,4/1/2004,4-Apr,2004
4/1/2004 14:30,Citrus Heights,4/1/2004,4-Apr,2004
3/31/2004 14:31,San Rafael,3/31/2004,4-Mar,2004
3/30/2004 12:00,Los Alamitos,3/30/2004,4-Mar,2004
3/30/2004 0:32,Burbank,3/30/2004,4-Mar,2004
3/29/2004 17:00,Hayward,3/29/2004,4-Mar,2004
3/28/2004 20:00,Martinez,3/28/2004,4-Mar,2004
3/28/2004 19:25,Hayward,3/28/2004,4-Mar,2004
3/28/2004 17:45,San Mateo,3/28/2004,4-Mar,2004
3/27/2004 22:30,Wilmington/Carson,3/27/2004,4-Mar,2004
3/27/2004 17:55,Watsonville,3/27/2004,4-Mar,2004
3/27/2004 2:30,San Jose,3/27/2004,4-Mar,2004
3/25/2004 23:30,Palm Springs,3/25/2004,4-Mar,2004
3/24/2004 2:00,Moorpark,3/24/2004,4-Mar,2004
3/23/2004 22:47,Porterville,3/23/2004,4-Mar,2004
3/22/2004 19:00,Santa Cruz,3/22/2004,4-Mar,2004
3/21/2004 19:00,Hollywood,3/21/2004,4-Mar,2004
3/20/2004 22:00,Vallejo,3/20/2004,4-Mar,2004
3/20/2004 20:00,Live Oak,3/20/2004,4-Mar,2004
3/18/2004 18:32,Red Bluff,3/18/2004,4-Mar,2004
3/17/2004 22:00,San Diego,3/17/2004,4-Mar,2004
3/17/2004 21:30,Oakland,3/17/2004,4-Mar,2004
3/17/2004 12:15,Santa Monica,3/17/2004,4-Mar,2004
3/16/2004 22:10,San Luis Obispo,3/16/2004,4-Mar,2004
3/15/2004 22:00,Napa,3/15/2004,4-Mar,2004
3/15/2004 13:30,Burlingame,3/15/2004,4-Mar,2004
3/14/2004 22:00,Valencia,3/14/2004,4-Mar,2004
3/14/2004 21:15,San Ramon,3/14/2004,4-Mar,2004
3/14/2004 19:00,Vista,3/14/2004,4-Mar,2004
3/14/2004 12:00,Death Valley,3/14/2004,4-Mar,2004
3/13/2004 9:50,San Jose,3/13/2004,4-Mar,2004
3/13/2004 9:00,Concord,3/13/2004,4-Mar,2004
3/13/2004 2:30,Norwalk,3/13/2004,4-Mar,2004
3/12/2004 22:00,Los Angeles,3/12/2004,4-Mar,2004
3/12/2004 21:20,San Diego,3/12/2004,4-Mar,2004
3/12/2004 10:00,Bryson Hesperia,3/12/2004,4-Mar,2004
3/10/2004 18:00,Los Banos,3/10/2004,4-Mar,2004
3/9/2004 3:20,Carlsbad,3/9/2004,4-Mar,2004
3/9/2004 3:12,Hollywood,3/9/2004,4-Mar,2004
3/8/2004 8:00,Los Angeles,3/8/2004,4-Mar,2004
3/8/2004 0:54,San Clemente,3/8/2004,4-Mar,2004
3/8/2004 0:00,Claremont,3/8/2004,4-Mar,2004
3/7/2004 20:15,Pacoima,3/7/2004,4-Mar,2004
3/7/2004 17:00,Carlsbad,3/7/2004,4-Mar,2004
3/7/2004 16:30,Los Angeles,3/7/2004,4-Mar,2004
3/7/2004 13:30,La Mesa,3/7/2004,4-Mar,2004
3/7/2004 11:00,Watsonville,3/7/2004,4-Mar,2004
3/7/2004 4:00,Los Angeles (San Fernando Valley),3/7/2004,4-Mar,2004
3/5/2004 22:00,Tracy,3/5/2004,4-Mar,2004
3/5/2004 20:45,Ceres,3/5/2004,4-Mar,2004
3/5/2004 4:30,Valencia,3/5/2004,4-Mar,2004
3/4/2004 20:42,San Francisco,3/4/2004,4-Mar,2004
3/4/2004 19:00,Palm Desert,3/4/2004,4-Mar,2004
3/4/2004 2:00,Hayward,3/4/2004,4-Mar,2004
3/3/2004 21:47,Healdsburg,3/3/2004,4-Mar,2004
3/2/2004 23:00,La Mirada,3/2/2004,4-Mar,2004
3/2/2004 12:35,Pasadena,3/2/2004,4-Mar,2004
3/2/2004 1:00,San Jose,3/2/2004,4-Mar,2004
3/1/2004 19:00,Avalon,3/1/2004,4-Mar,2004
3/1/2004 10:50,Anaheim,3/1/2004,4-Mar,2004
2/29/2004 21:30,Livermore,2/29/2004,4-Feb,2004
2/28/2004 20:30,Studio City,2/28/2004,4-Feb,2004
2/19/2004 1:21,Bellflower,2/19/2004,4-Feb,2004
2/16/2004 19:30,Morongo Valley,2/16/2004,4-Feb,2004
2/15/2004 1:00,Novato,2/15/2004,4-Feb,2004
2/14/2004 23:00,San Carlos,2/14/2004,4-Feb,2004
2/12/2004 17:00,Daly City,2/12/2004,4-Feb,2004
2/12/2004 13:35,Commerce,2/12/2004,4-Feb,2004
2/12/2004 10:54,Rodeo,2/12/2004,4-Feb,2004
2/11/2004 20:00,Yreka,2/11/2004,4-Feb,2004
2/11/2004 10:15,Irvine,2/11/2004,4-Feb,2004
2/11/2004 6:45,Cathedral City,2/11/2004,4-Feb,2004
2/11/2004 0:00,Fresno,2/11/2004,4-Feb,2004
2/10/2004 1:00,San Bernardino,2/10/2004,4-Feb,2004
2/9/2004 20:11,Escondido,2/9/2004,4-Feb,2004
2/8/2004 18:37,San Jose,2/8/2004,4-Feb,2004
2/8/2004 11:34,Hayward,2/8/2004,4-Feb,2004
2/7/2004 22:45,Artesia,2/7/2004,4-Feb,2004
2/7/2004 18:05,Riverside,2/7/2004,4-Feb,2004
2/7/2004 2:00,Lone Pine,2/7/2004,4-Feb,2004
2/6/2004 18:36,Solvang,2/6/2004,4-Feb,2004
2/5/2004 19:30,Burbank,2/5/2004,4-Feb,2004
2/5/2004 11:30,Sun City,2/5/2004,4-Feb,2004
2/3/2004 21:37,Sultana,2/3/2004,4-Feb,2004
2/1/2004 11:57,Hawthorne,2/1/2004,4-Feb,2004
2/1/2004 5:06,Los Angeles,2/1/2004,4-Feb,2004
2/1/2004 0:00,Fontana,2/1/2004,4-Feb,2004
1/31/2004 19:30,Yorba Linda,1/31/2004,4-Jan,2004
1/31/2004 16:45,Mill Valley,1/31/2004,4-Jan,2004
1/31/2004 9:15,San Ramon,1/31/2004,4-Jan,2004
1/30/2004 3:30,Antioch,1/30/2004,4-Jan,2004
1/28/2004 0:00,Gaviota,1/28/2004,4-Jan,2004
1/28/2004 23:10,Modesto,1/28/2004,4-Jan,2004
1/26/2004 11:03,San Francisco,1/26/2004,4-Jan,2004
1/25/2004 19:00,West Hollywood,1/25/2004,4-Jan,2004
1/25/2004 18:50,Desert Hot Springs,1/25/2004,4-Jan,2004
1/25/2004 15:00,Hayward,1/25/2004,4-Jan,2004
1/24/2004 21:00,Victorville,1/24/2004,4-Jan,2004
1/24/2004 19:40,San Diego,1/24/2004,4-Jan,2004
1/23/2004 19:45,Santa Rosa,1/23/2004,4-Jan,2004
1/22/2004 23:00,Moreno Valley,1/22/2004,4-Jan,2004
1/21/2004 20:00,Willits,1/21/2004,4-Jan,2004
1/21/2004 20:00,Willits,1/21/2004,4-Jan,2004
1/21/2004 20:00,Willits,1/21/2004,4-Jan,2004
1/21/2004 18:50,Redcrest,1/21/2004,4-Jan,2004
1/20/2004 18:30,Castro Valley,1/20/2004,4-Jan,2004
1/18/2004 0:30,La Crescenta,1/18/2004,4-Jan,2004
1/17/2004 18:20,Union City,1/17/2004,4-Jan,2004
1/17/2004 10:00,Hesperia,1/17/2004,4-Jan,2004
1/16/2004 23:00,San Bernardino,1/16/2004,4-Jan,2004
1/15/2004 22:10,Barstow,1/15/2004,4-Jan,2004
1/15/2004 22:00,Yucca Valley,1/15/2004,4-Jan,2004
1/12/2004 7:49,Eureka,1/12/2004,4-Jan,2004
1/11/2004 19:03,Anderson,1/11/2004,4-Jan,2004
1/9/2004 23:00,Laguna Hills,1/9/2004,4-Jan,2004
1/9/2004 19:00,Hesperia,1/9/2004,4-Jan,2004
1/8/2004 2:00,Riverside,1/8/2004,4-Jan,2004
1/7/2004 19:00,Goleta,1/7/2004,4-Jan,2004
1/7/2004 16:50,El Segundo,1/7/2004,4-Jan,2004
1/6/2004 21:45,Hesperia (SSE of),1/6/2004,4-Jan,2004
1/4/2004 22:20,Palmdale,1/4/2004,4-Jan,2004
1/4/2004 10:40,Hayward,1/4/2004,4-Jan,2004
1/4/2004 10:40,Hayward,1/4/2004,4-Jan,2004
1/3/2004 17:10,Sacramento,1/3/2004,4-Jan,2004
1/2/2004 11:45,El Segundo,1/2/2004,4-Jan,2004
1/2/2004 11:45,Long Beach/Lakewood City Limt,1/2/2004,4-Jan,2004
1/1/2004 0:10,La Mirada,1/1/2004,4-Jan,2004
1/1/2004 0:00,Spring Valley,1/1/2004,4-Jan,2004
12/31/2003 23:50,La Mesa,12/31/2003,3-Dec,2003
12/31/2003 23:00,Canyon Lake,12/31/2003,3-Dec,2003
12/31/2003 21:00,Sacramento,12/31/2003,3-Dec,2003
12/31/2003 14:30,Landers,12/31/2003,3-Dec,2003
12/31/2003 13:50,San Bruno,12/31/2003,3-Dec,2003
12/31/2003 1:00,Anaheim,12/31/2003,3-Dec,2003
12/30/2003 10:40,San Bruno,12/30/2003,3-Dec,2003
12/29/2003 0:30,El Cajon,12/29/2003,3-Dec,2003
12/27/2003 15:44,Highland,12/27/2003,3-Dec,2003
12/26/2003 23:08,Gilroy,12/26/2003,3-Dec,2003
12/26/2003 22:45,Martinez,12/26/2003,3-Dec,2003
12/26/2003 20:00,Rohnert Park,12/26/2003,3-Dec,2003
12/26/2003 1:40,Citrus Heights,12/26/2003,3-Dec,2003
12/24/2003 23:30,San Francisco,12/24/2003,3-Dec,2003
12/24/2003 10:00,Los Angeles,12/24/2003,3-Dec,2003
12/24/2003 1:00,Burbank,12/24/2003,3-Dec,2003
12/23/2003 22:50,Inyokern,12/23/2003,3-Dec,2003
12/23/2003 22:40,Anaheim Hills,12/23/2003,3-Dec,2003
12/23/2003 22:20,Westminster,12/23/2003,3-Dec,2003
12/23/2003 19:22,Norwalk,12/23/2003,3-Dec,2003
12/22/2003 19:00,Carlsbad,12/22/2003,3-Dec,2003
12/22/2003 17:00,Redding,12/22/2003,3-Dec,2003
12/22/2003 9:00,Palmdale,12/22/2003,3-Dec,2003
12/21/2003 22:00,Kelseyville,12/21/2003,3-Dec,2003
12/21/2003 14:00,Baker/Edwards AFB,12/21/2003,3-Dec,2003
12/18/2003 18:50,Eureka,12/18/2003,3-Dec,2003
12/17/2003 23:15,Castro Valley,12/17/2003,3-Dec,2003
12/17/2003 22:30,Riverside,12/17/2003,3-Dec,2003
12/17/2003 19:45,Eureka,12/17/2003,3-Dec,2003
12/17/2003 6:15,San Jose,12/17/2003,3-Dec,2003
12/16/2003 22:00,Valencia,12/16/2003,3-Dec,2003
12/16/2003 11:45,Riverbank,12/16/2003,3-Dec,2003
12/15/2003 22:45,North Hollywood,12/15/2003,3-Dec,2003
12/15/2003 18:15,Napa,12/15/2003,3-Dec,2003
12/15/2003 10:05,San Francisco Bay,12/15/2003,3-Dec,2003
12/14/2003 20:00,Vinton,12/14/2003,3-Dec,2003
12/14/2003 19:30,Rocklin,12/14/2003,3-Dec,2003
12/14/2003 18:30,North Highlands,12/14/2003,3-Dec,2003
12/13/2003 18:00,Vacaville,12/13/2003,3-Dec,2003
12/13/2003 1:30,Fullerton,12/13/2003,3-Dec,2003
12/12/2003 23:00,Lodi (near; central CA; we were traveling),12/12/2003,3-Dec,2003
12/11/2003 23:00,June Lake,12/11/2003,3-Dec,2003
12/11/2003 20:23,Los Angeles,12/11/2003,3-Dec,2003
12/11/2003 17:50,Pasadena,12/11/2003,3-Dec,2003
12/9/2003 18:30,Camarillo,12/9/2003,3-Dec,2003
12/9/2003 18:10,Mission Viejo,12/9/2003,3-Dec,2003
12/5/2003 5:00,Oceanside,12/5/2003,3-Dec,2003
12/3/2003 19:00,Rail Road Flat,12/3/2003,3-Dec,2003
12/2/2003 18:15,San Diego,12/2/2003,3-Dec,2003
12/2/2003 17:52,Thousand Oaks,12/2/2003,3-Dec,2003
12/2/2003 17:30,Santa Monica,12/2/2003,3-Dec,2003
12/2/2003 2:02,San Gabriel,12/2/2003,3-Dec,2003
12/2/2003 2:00,Newport (??),12/2/2003,3-Dec,2003
12/1/2003 7:10,San Jose,12/1/2003,3-Dec,2003
12/1/2003 2:00,Lemoore,12/1/2003,3-Dec,2003
11/30/2003 23:53,Auberry,11/30/2003,3-Nov,2003
11/30/2003 19:50,Pico Rivera,11/30/2003,3-Nov,2003
11/30/2003 15:35,San Diego,11/30/2003,3-Nov,2003
11/28/2003 0:00,Hayward,11/28/2003,3-Nov,2003
11/28/2003 17:35,Palo Alto,11/28/2003,3-Nov,2003
11/28/2003 12:40,Walnut Creek,11/28/2003,3-Nov,2003
11/27/2003 22:40,San Diego,11/27/2003,3-Nov,2003
11/27/2003 21:05,Hemet,11/27/2003,3-Nov,2003
11/27/2003 19:00,San Diego,11/27/2003,3-Nov,2003
11/27/2003 18:24,Los Angeles,11/27/2003,3-Nov,2003
11/26/2003 20:00,Valencia,11/26/2003,3-Nov,2003
11/24/2003 21:43,San Diego,11/24/2003,3-Nov,2003
11/24/2003 6:20,Sacramento,11/24/2003,3-Nov,2003
